UG,NR,CHAVE,"TIPO NE","DATA TRANSACAO","DATA EMISSAO","VALOR NE",FAV,"COD AMPARO","COD MOD LIC","MOD LIC",NORMATIVO,ART,PARAGRAFO,INCISO,ALINEA,"AMPARO COMPLETO",OBS,ESFERA,PTRES,UO,PROGRAMA,ACAO,RP,"TIPO CREDITO",PO,"AUTOR EMENDA",FONTE,ND,PI,"RADICAL 4 PI","MEIO 3 PI","SUFIXO 4 PI",PROCESSO,UGR,LOCAL,CAMBIO,"INFORMAÇÃO COMPLEMENTAR",SISTEMA,ORDEM,ITEM,NDSI,SI,"OBS LI","DATA OPERAÇÃO",OPERACAO,QUANTIDADE,"VALOR UNIT","VALOR OPERACAO"
167224,2024NE000052,167224000012024NE000052,ORDINARIO,29/07/24,25/07/24,"404,40",05110475000154,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC418759, DGP DE 26JUN24 REQUISIÇÃO 40 SEÇ SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1000000000,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006293/2024-49,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022305000162023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903009,09,"ITEM COMPRA: 00056 - CLOREXIDINA DIGLUCONATO, CONCENTRAÇÃO 0,12%, FORMA FARMACÊUTICA COLUTÓRIO",25/07/24,INCLUSAO,60,"6,74","404,40"
167224,2024NE000053,167224000012024NE000053,ORDINARIO,29/07/24,25/07/24,"750,00",11412547000110,126,12,PREGAO,"LEI 10.520/2002",1,,,,"Art. 1, LEI 10.520/2002","2024NC418759, DGP DE 26JUN24 REQUISIÇÃO 73 ALMOX",2,215842,52921,0032,2004,1,A,0003,000000000000,1000000000,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006343/2024-98,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021705000012023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903009,09,"ITEM COMPRA: 00004 - ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES, TIPO ETÍLICO HIDRATADO, CARACTERÍSTICAS ADICIONAIS GEL, CONCENTRAÇÃO 70%",25/07/24,INCLUSAO,150,"5,00","750,00"
167224,2024NE000054,167224000012024NE000054,ORDINARIO,05/08/24,30/07/24,"0,00",11412547000110,126,12,PREGAO,"LEI 10.520/2002",1,,,,"Art. 1, LEI 10.520/2002","2024NC410505, DGP DE 03ABR24 REQUISIÇÃO 75 ALMOXARIFADO",2,215842,52921,0032,2004,1,A,0003,000000000000,1050000142,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006509/2024-76,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021705000012023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903039,39,"ITEM COMPRA: 00002 - ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES, TIPO ETÍLICO HIDRATADO, CONCENTRAÇÃO 62,4° INPM",30/07/24,INCLUSAO,8,"3,80","30,40"
167224,2024NE000054,167224000012024NE000054,ORDINARIO,05/08/24,30/07/24,"0,00",11412547000110,126,12,PREGAO,"LEI 10.520/2002",1,,,,"Art. 1, LEI 10.520/2002","2024NC410505, DGP DE 03ABR24 REQUISIÇÃO 75 ALMOXARIFADO",2,215842,52921,0032,2004,1,A,0003,000000000000,1050000142,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006509/2024-76,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021705000012023 - UASG MINUTA: 160224",COMPRASNET-ME,2,1,33903039,39,"ITEM COMPRA: 00002 - ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES, TIPO ETÍLICO HIDRATADO, CONCENTRAÇÃO 62,4° INPM",30/07/24,ANULACAO,-8,"-3,80","-30,40"
167224,2024NE000055,167224000012024NE000055,ORDINARIO,05/08/24,30/07/24,"410,40",11412547000110,126,12,PREGAO,"LEI 10.520/2002",1,,,,"Art. 1, LEI 10.520/2002","2024NC418759, DGP DE 26JUN24 REQUISIÇÃO 75 ALMOXARIFADO",2,215842,52921,0032,2004,1,A,0003,000000000000,1000000000,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006509/2024-76,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021705000012023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903036,36,"ITEM COMPRA: 00002 - ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES, TIPO ETÍLICO HIDRATADO, CONCENTRAÇÃO 62,4° INPM",30/07/24,INCLUSAO,108,"3,80","410,40"
167224,2024NE000056,167224000012024NE000056,ORDINARIO,05/08/24,30/07/24,"30,40",11412547000110,126,12,PREGAO,"LEI 10.520/2002",1,,,,"Art. 1, LEI 10.520/2002","2024NC410505, DGP DE 03ABR24 REQUISIÇÃO 75 ALMOXARIFADO",2,215842,52921,0032,2004,1,A,0003,000000000000,1050000142,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006509/2024-76,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021705000012023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903036,36,"ITEM COMPRA: 00002 - ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES, TIPO ETÍLICO HIDRATADO, CONCENTRAÇÃO 62,4° INPM",30/07/24,INCLUSAO,8,"3,80","30,40"
167224,2024NE000057,167224000012024NE000057,ORDINARIO,05/08/24,30/07/24,"5.508,00",46743542000155,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC418759, DGP DE 26JUN24 REQUISIÇÃO 75 ALMOXARIFADO",2,215842,52921,0032,2004,1,A,0003,000000000000,1000000000,339030,D8SAFCTUGPD,D8SA,FCT,UGPD,64618.006502/2024-54,167505,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16014305000512023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903036,36,"ITEM COMPRA: 00010 - ÁLCOOL ETÍLICO, TIPO HIDRATADO, TEOR ALCOÓLICO 70%_(70°GL), APRESENTAÇÃO LÍQUIDO",30/07/24,INCLUSAO,1200,"4,59","5.508,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903917,17,"ITEM COMPRA: 00004 - REVISÃO E CONSERTO DE BAIXA ROTAÇÃO DENTEMED COM TROCA DO EIXO PRINCIPAL, ROLAMENTO E TRAVA DAS BROCAS (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,1,"730,00","730,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903917,17,"ITEM COMPRA: 00003 - REVISÃO E CONSERTO DE ALTA ROTAÇÃO KAVO 605, COM TROCA DE ROLAMENTO E PINÇA (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,2,"230,00","460,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903917,17,"ITEM COMPRA: 00006 - REVISÃO E CONSERTO DA AUTOCLAVE STERMAX 40 COM TROCA DAS MANGUEIRAS, RESISTÊNCIA, VÁLVULA DE PRESSÃO, MANIPULO DA PORTA (PEÇAS ORIGINAIS DA MARCA).",12/09/24,INCLUSAO,1,"1.350,00","1.350,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,4,4,33903917,17,"ITEM COMPRA: 00005 - REVISÃO E CONSERTO DO PROF DENTEMED COM TROCA DA PLACA, CANETA DO ULTRASSOM, CANETA DE JATO, RESERVATÓRIO DE PÓ (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,1,"1.350,00","1.350,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,5,5,33903917,17,"ITEM COMPRA: 00008 - CONSERTO E REVISÃO DO RAIO- X GNATUS 70X COLUNA MÓVEL, COM TROCA DE AMPOLA, PLACA DE COMANDO E CONSERTO DO CONTROLE (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,1,"4.300,00","4.300,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,6,6,33903917,17,"ITEM COMPRA: 00007 - CONSERTO E REVISÃO DO FOTOPOLIMERIZADOR SCHUSTER EMITTER COM TROCA DE BATERIA , PONTEIRA FIBRA ÓTICA (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,1,"780,00","780,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,7,7,33903917,17,"ITEM COMPRA: 00002 - REVISÃO E CONSERTO DA BOMBA DE VÁCUO GNATUS 1 2 HP COM TROCA DA PLACA ELETRÔNICA, ROLAMENTOS DO MOTOR, SELO MECÂNICO E MANGUEIRAS (PEÇAS ORIGINAIS DA MARCA).",12/09/24,INCLUSAO,1,"1.230,00","1.230,00"
167224,2024NE000058,167224000012024NE000058,ORDINARIO,16/09/24,12/09/24,"12.090,00",10841010000103,139,6,"DISPENSA DE LICITACAO","LEI 14.133/2021",75,,II,,"Inc. II, Art. 75, LEI 14.133/2021","2024NC420912 DGP DE 09JUL2024 REQUISIÇÃO N 43-SEC SAU",2,215842,52921,0032,2004,1,A,0003,000000000000,1123000000,339039,D8SACNTECON,D8SA,CNT,ECON,64618.007577/2024-52,167505,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022406900782023 - UASG MINUTA: 160224",COMPRASNET-ME,8,8,33903917,17,"ITEM COMPRA: 00001 - REVISÃO E CONSERTO DA CADEIRA INFINITY OLSEN CONTENDO TROCA DE PLACA E DAS MOTOS REDUTORAS (PEÇAS ORIGINAIS DA MARCA)",12/09/24,INCLUSAO,1,"1.890,00","1.890,00"
167224,2024NE000059,167224000012024NE000059,ESTIMATIVO,08/10/24,26/09/24,"0,00",09507315950,109,9,"SUPRIMENTO DE FUNDOS","DECRETO 93.872/1986",45,,I,,"Inc. I, Art. 45, DECRETO 93.872/1986","2024NC406088, COEX DE 26SET24 REQUISIÇÃO 3 SETFIN",1,232180,52921,6112,2919,1,A,0000,000000000000,1021000000,339039,E3PCFSCMABM,E3PC,FSC,MABM,64618.008073/2024-50,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022409999999999 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903996,96,"ITEM COMPRA: 00001 - SERVIÇO",26/09/24,INCLUSAO,6750,"1,00","6.750,00"
167224,2024NE000059,167224000012024NE000059,ESTIMATIVO,08/10/24,26/09/24,"0,00",09507315950,109,9,"SUPRIMENTO DE FUNDOS","DECRETO 93.872/1986",45,,I,,"Inc. I, Art. 45, DECRETO 93.872/1986","2024NC406088, COEX DE 26SET24 REQUISIÇÃO 3 SETFIN",1,232180,52921,6112,2919,1,A,0000,000000000000,1021000000,339039,E3PCFSCMABM,E3PC,FSC,MABM,64618.008073/2024-50,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022409999999999 - UASG MINUTA: 160224",COMPRASNET-ME,2,1,33903996,96,"ITEM COMPRA: 00001 - SERVIÇO",02/10/24,ANULACAO,-6750,"-1,00","-6.750,00"
167224,2024NE000060,167224000012024NE000060,GLOBAL,30/09/24,27/09/24,"74.037,20",07758095000156,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406086, 26SET24, COEX REQUISIÇÃO Nº 73-DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339039,FGA124XMMNT,FGA1,24X,MMNT,64618.008091/2024-31,167504,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022405000092023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903919,19,"ITEM COMPRA: 00001 - SERVIÇO DE RECUPERAÇÃO COMPLETA DA CAIXA DE TRANSFERÊNCIA UTILIZADA DO CONJUNT O DE FORÇA DO M113 BR, DE ACORDO COM A NBR 15760-2 ABNT VEÍCULOS RODOVIÁRIOS A UTOMOTORES MANUTENÇÃO EM SISTEMA DE TRANSMISSÃO PARTE 2: CAIXA DE MUDANÇAS AUT OMÁTICA.",27/09/24,INCLUSAO,1,"22.890,00","22.890,00"
167224,2024NE000060,167224000012024NE000060,GLOBAL,30/09/24,27/09/24,"74.037,20",07758095000156,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406086, 26SET24, COEX REQUISIÇÃO Nº 73-DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339039,FGA124XMMNT,FGA1,24X,MMNT,64618.008091/2024-31,167504,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16022405000092023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903919,19,"ITEM COMPRA: 00002 - RECUPERAÇÃO COMPLETA DO RADIADOR DA VIATURA M109.",27/09/24,INCLUSAO,10,"5.114,72","51.147,20"
167224,2024NE000061,167224000012024NE000061,ORDINARIO,02/10/24,01/10/24,"2.049,80",53763552000118,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE  27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903028,28,"ITEM COMPRA: 00001 - ABAFADOR RUÍDO AURICULAR, MATERIAL POLIETILENO, FORMATO CONCHA, CARACTERÍSTICAS ADICIONAIS NÍVEL DE REDUÇÃO RUÍDO IGUAL OU SUPERIOR A 21 DB.",01/10/24,INCLUSAO,60,"32,97","1.978,20"
167224,2024NE000061,167224000012024NE000061,ORDINARIO,02/10/24,01/10/24,"2.049,80",53763552000118,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE  27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903028,28,"ITEM COMPRA: 00005 - LUVA PVC, TAMANHO MÉDIO, TAMANHO PUNHO CANO LONGO, CARACTERÍSTICAS ADICIONAIS COM CA, TIPO USO PROTEÇÃO QUÍMICA",01/10/24,INCLUSAO,5,"14,32","71,60"
167224,2024NE000062,167224000012024NE000062,ORDINARIO,02/10/24,01/10/24,"391,00",14566765000106,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903028,28,"ITEM COMPRA: 00002 - ÓCULOS DE PROTEÇÃO INDIVIDUAL, MATERIAL ARMAÇÃO POLICARBONATO, MATERIAL LENTE POLICARBONATO, TIPO LENTE ANTIEMBASSANTE E ANTICHAMA, MODELO LENTES ACOPLÁVEIS AO ROSTO, CARACTERÍSTICAS ADICIONAIS COM CORDÃO ELÁSTICO PARA FIXAÇÃO NA CABEÇA",01/10/24,INCLUSAO,85,"4,60","391,00"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903028,28,"ITEM COMPRA: 00006 - BOTINA SEGURANÇA, MATERIAL VAQUETA CURTIDA AO CROMO, MATERIAL SOLA PU, MODELO SEM CADARÇO, ELÁSTICO NAS LATERAIS, TIPO SOLA ANTIDERRAPANTE, CARACTERÍSTICAS ADICIONAIS BIQUEIRA DE AÇO, PALMILHA ANTIMICROBIANA, TAMANHO SOB MEDIDA, COR PRETA",01/10/24,INCLUSAO,3,"46,07","138,22"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903028,28,"ITEM COMPRA: 00007 - BOTINA SEGURANÇA, MATERIAL VAQUETA CURTIDA AO CROMO, MATERIAL SOLA PU, MODELO SEM CADARÇO, ELÁSTICO NAS LATERAIS, TIPO SOLA ANTIDERRAPANTE, CARACTERÍSTICAS ADICIONAIS BIQUEIRA DE AÇO, PALMILHA ANTIMICROBIANA, TAMANHO SOB MEDIDA, COR PRETA",01/10/24,INCLUSAO,2,"46,08","92,15"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903028,28,"ITEM COMPRA: 00008 - BOTINA SEGURANÇA, MATERIAL VAQUETA CURTIDA AO CROMO, MATERIAL SOLA PU, MODELO SEM CADARÇO, ELÁSTICO NAS LATERAIS, TIPO SOLA ANTIDERRAPANTE, CARACTERÍSTICAS ADICIONAIS BIQUEIRA DE AÇO, PALMILHA ANTIMICROBIANA, TAMANHO SOB MEDIDA, COR PRETA",01/10/24,INCLUSAO,9,"41,58","374,22"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,4,4,33903028,28,"ITEM COMPRA: 00009 - BOTINA SEGURANÇA, MATERIAL VAQUETA CURTIDA AO CROMO, MATERIAL SOLA PU, MODELO SEM CADARÇO, ELÁSTICO NAS LATERAIS, TIPO SOLA ANTIDERRAPANTE, CARACTERÍSTICAS ADICIONAIS BIQUEIRA DE AÇO, PALMILHA ANTIMICROBIANA, TAMANHO SOB MEDIDA, COR PRETA",01/10/24,INCLUSAO,8,"41,58","332,64"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,5,5,33903028,28,"ITEM COMPRA: 00010 - BOTINA SEGURANÇA, MATERIAL VAQUETA CURTIDA AO CROMO, MATERIAL SOLA PU, MODELO SEM CADARÇO, ELÁSTICO NAS LATERAIS, TIPO SOLA ANTIDERRAPANTE, CARACTERÍSTICAS ADICIONAIS BIQUEIRA DE AÇO, PALMILHA ANTIMICROBIANA, TAMANHO SOB MEDIDA, COR PRETA",01/10/24,INCLUSAO,2,"41,58","83,16"
167224,2024NE000063,167224000012024NE000063,ORDINARIO,02/10/24,01/10/24,"2.558,19",51329770000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,6,6,33903028,28,"ITEM COMPRA: 00015 - RESPIRADOR, MATERIAL ELASTÔMERO SINTÉTICO, TAMANHO PEÇA FACIAL TAMANHO REGULAR , APLICAÇÃO 2 RESPIRADORES, CARACTERÍSTICAS ADICIONAIS CARTUCHO VAPORES ORGÂNICOS E GASES ÁCIDOS, TIPO SEMIFACIAL",01/10/24,INCLUSAO,20,"76,89","1.537,80"
167224,2024NE000064,167224000012024NE000064,ORDINARIO,02/10/24,01/10/24,"9.613,20",37024362000122,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC406443, COEX DE 27SET24 REQUISIÇÃO 74 DT",1,232205,52921,6112,21D2,2,A,0001,000000000000,1050000142,339030,FGA124XMMNT,FGA1,24X,MMNT,64618.008124/2024-43,167504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022405900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903028,28,"ITEM COMPRA: 00003 - LUVA SEGURANÇA, MATERIAL 100% BORRACHA NITRÍLICA, TAMANHO M, APLICAÇÃO EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL (E.P.I.), FORMA ANATÔMICA, MODELO BAINHA PROTEÇÃO PUNHO, SEM TALCO OU AMIDO, COR PRETA, TIPO DESCARTÁVEL",01/10/24,INCLUSAO,60,"4,22","253,20"
